 0.12523E+02 -0.31015E-07 -0.22194E-06 -0.31474E-21  0.44154E+00  0.62110E+00  0.31339E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65406E+02  0.81234E+05  0.65274E-05  0.40076E-01  0.68201E+02  0.00000E+00
 0.12713E+02 -0.40233E-07 -0.23271E-06 -0.97152E-21  0.43052E+00  0.61322E+00  0.32476E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65022E+02  0.63330E+05  0.66483E-05  0.42240E-01  0.67750E+02  0.00000E+00
 0.12907E+02 -0.50524E-07 -0.24396E-06  0.94919E-21  0.41980E+00  0.60436E+00  0.33624E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64653E+02  0.49155E+05  0.67718E-05  0.44493E-01  0.67302E+02  0.00000E+00
 0.13103E+02 -0.61907E-07 -0.25554E-06  0.36814E-20  0.40936E+00  0.59453E+00  0.34786E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64297E+02  0.37918E+05  0.68977E-05  0.46839E-01  0.66857E+02  0.00000E+00
 0.13303E+02 -0.74354E-07 -0.26724E-06 -0.16045E-20  0.39921E+00  0.58367E+00  0.35962E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63954E+02  0.29098E+05  0.70262E-05  0.49280E-01  0.66414E+02  0.00000E+00
 0.13505E+02 -0.87821E-07 -0.27895E-06  0.73722E-21  0.38934E+00  0.57177E+00  0.37148E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63623E+02  0.22188E+05  0.71571E-05  0.51816E-01  0.65975E+02  0.00000E+00
 0.13711E+02 -0.10228E-06 -0.29077E-06 -0.24205E-21  0.37972E+00  0.55891E+00  0.38338E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63305E+02  0.16824E+05  0.72907E-05  0.54446E-01  0.65539E+02  0.00000E+00
 0.13919E+02 -0.11764E-06 -0.30303E-06 -0.44378E-21  0.37036E+00  0.54521E+00  0.39530E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62997E+02  0.12664E+05  0.74267E-05  0.57166E-01  0.65105E+02  0.00000E+00
 0.14131E+02 -0.13379E-06 -0.31598E-06 -0.17669E-20  0.36124E+00  0.53067E+00  0.40728E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62700E+02  0.95098E+04  0.75654E-05  0.59981E-01  0.64674E+02  0.00000E+00
 0.14346E+02 -0.15069E-06 -0.32956E-06  0.26068E-20  0.35237E+00  0.51542E+00  0.41935E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.62411E+02  0.70927E+04  0.77065E-05  0.62896E-01  0.64247E+02  0.00000E+00
