  0.51001E-01  0.00000E+00  0.90269E-06  0.43543E-02  0.12250E+01  0.17074E-01  0.12123E+01  0.00000E+00  0.12294E+01  0.87547E+00  0.35393E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.52000E-01  0.00000E+00  0.90612E-06  0.43707E-02  0.12250E+01  0.17136E-01  0.12123E+01  0.00000E+00  0.12294E+01  0.87618E+00  0.35322E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.53001E-01  0.00000E+00  0.90967E-06  0.43877E-02  0.12250E+01  0.17201E-01  0.12122E+01  0.00000E+00  0.12294E+01  0.87691E+00  0.35249E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.54000E-01  0.00000E+00  0.91334E-06  0.44051E-02  0.12250E+01  0.17267E-01  0.12121E+01  0.00000E+00  0.12294E+01  0.89380E+00  0.33560E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.55001E-01  0.00000E+00  0.91714E-06  0.44232E-02  0.12250E+01  0.17335E-01  0.12121E+01  0.00000E+00  0.12294E+01  0.89457E+00  0.33483E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.56000E-01  0.00000E+00  0.92106E-06  0.44419E-02  0.12250E+01  0.17406E-01  0.12120E+01  0.00000E+00  0.12294E+01  0.89536E+00  0.33404E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.57001E-01  0.00000E+00  0.92511E-06  0.44612E-02  0.12249E+01  0.17479E-01  0.12119E+01  0.00000E+00  0.12294E+01  0.89616E+00  0.33324E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.58001E-01  0.00000E+00  0.92929E-06  0.44811E-02  0.12249E+01  0.17554E-01  0.12118E+01  0.00000E+00  0.12294E+01  0.89698E+00  0.33242E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.59000E-01  0.00000E+00  0.93361E-06  0.45016E-02  0.12249E+01  0.17631E-01  0.12118E+01  0.00000E+00  0.12294E+01  0.89782E+00  0.33158E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.60001E-01  0.00000E+00  0.93807E-06  0.45228E-02  0.12249E+01  0.17711E-01  0.12117E+01  0.00000E+00  0.12294E+01  0.89867E+00  0.33073E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.61000E-01  0.00000E+00  0.94266E-06  0.45446E-02  0.12249E+01  0.17793E-01  0.12116E+01  0.00000E+00  0.12294E+01  0.89954E+00  0.32986E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
